text,label,language,confidence_score
Person suffering from stroke at a local house,Medical/Hospital,english,0.98
"URGENT: structure fire reported at the construction site, send fire department",Fire Force,english,0.93
Call firefighters: house fire at the construction site,Fire Force,afaan_oromo,0.94
"URGENT: vehicle fire reported at Adama Market, send fire department",Fire Force,english,0.92
"Witnessed stabbing at the Roundabout, send police",Police,english,0.93
Smoke reported: structure fire at the local Pharmacy,Fire Force,english,0.92
"Person experiencing allergic reaction at a shared house, need ambulance",Medical/Hospital,english,0.85
Crime alert: mugging at Piazza,Police,english,0.97
Structure fire: balcony fire at the Bridge,Fire Force,english,0.85
Police emergency: stabbing at CMC Condominium,Police,english,0.99
"URGENT: stolen vehicle reported at the Mosque, send officers",Police,amharic,0.83
Call firefighters: fuel spill at a private residence,Fire Force,english,0.88
Police emergency: suspicious person at Central Bank,Police,english,0.82
Someone is having severe bleeding at an Apartment building,Medical/Hospital,english,0.9
"Witnessed stabbing at Bus Terminal, send police",Police,afaan_oromo,0.86
"Witnessed shooting at Kazanchis, send police",Police,english,0.9
Someone is having eye injury at Kebele 08,Medical/Hospital,english,0.92
"respiratory distress reported at the Hotel, send medical help",Medical/Hospital,english,0.95
Security incident: shooting at CMC Condominium,Police,afaan_oromo,0.87
"confined space rescue at Gerji, immediate fire response required",Fire Force,english,0.9
Emergency! allergic reaction at the Police Station,Medical/Hospital,amharic,0.82
"Active carjacking at the Stadium, need backup",Police,english,0.89
Fire alarm: chimney fire at Kebele 02,Fire Force,english,0.95
Fire response required for smoke investigation at Train Station,Fire Force,english,0.85
"Critical: industrial fire at a family home, multiple units needed",Fire Force,english,0.91
"fraud in progress at the Bridge, police needed",Police,english,0.86
"Witnessed car theft at the Restaurant, send police",Police,amharic,0.86
"Report of chest pain at the shopping mall, medical team required",Medical/Hospital,english,0.9
Ambulance needed immediately for eye injury at Adama Market,Medical/Hospital,english,0.85
Crime alert: robbery at Adama Market,Police,english,0.93
Structure fire: explosion at Adama Market,Fire Force,english,0.95
Police emergency: identity theft at Gerji,Police,english,0.92
Ambulance needed immediately for heart attack at Central Bank,Medical/Hospital,english,0.89
Person suffering from electric shock at Main Road,Medical/Hospital,english,0.91
Need doctor for respiratory distress at a local house immediately,Medical/Hospital,english,0.92
Question: is this working,Other,english,0.93
Security incident: armed robbery at Bole Road,Police,english,0.91
"Patient with head injury at a residential building, requires hospital transport",Medical/Hospital,english,0.85
"gas leak at Main Road, immediate fire response required",Fire Force,english,0.96
Emergency! allergic reaction at an Apartment building,Medical/Hospital,amharic,0.85
Need doctor for breathing difficulty at the Hotel immediately,Medical/Hospital,english,0.9
"URGENT: break-in reported at the University campus, send officers",Police,english,0.84
Medical emergency: cardiac arrest reported at Bus Terminal,Medical/Hospital,english,0.99
Flames visible: warehouse fire at Atlas area,Fire Force,english,0.98
Crime alert: car theft at a shared house,Police,english,0.94
Law enforcement required for trespassing at the Main Factory,Police,english,0.82
"domestic dispute at the Gas Station, immediate police response needed",Police,english,0.89
Help! apartment fire at Kebele 02,Fire Force,english,0.9
Hazardous situation: vehicle fire at the Hotel,Fire Force,english,0.88
Flames visible: confined space rescue at Kazanchis,Fire Force,english,0.89
Emergency: fraud occurring at the construction site,Police,amharic,0.84
Need doctor for collapsed person at the Main Factory immediately,Medical/Hospital,english,0.86
Medical emergency: respiratory distress reported at Kebele 02,Medical/Hospital,english,0.88
Need doctor for asthma attack at Kebele 08 immediately,Medical/Hospital,english,0.97
Structure fire: rubbish fire at an Apartment building,Fire Force,english,0.85
Call firefighters: forest fire at Gerji,Fire Force,english,0.95
"domestic dispute at Piazza, immediate police response needed",Police,english,0.94
Flames visible: industrial fire at a local house,Fire Force,english,0.99
Emergency: carjacking occurring at the School,Police,amharic,0.9
"Witnessed kidnapping at the School, send police",Police,english,0.99
Smoke reported: wildfire at a compound,Fire Force,english,0.9
Help! confined space rescue at Summit,Fire Force,english,0.86
Emergency: kidnapping occurring at the Fire Station,Police,english,0.94
"break-in in progress at a local house, police needed",Police,english,0.95
Person suffering from cardiac arrest at Train Station,Medical/Hospital,english,0.99
Police needed immediately for carjacking at the Police Station,Police,english,0.89
"Patient with severe bleeding at the Fire Station, requires hospital transport",Medical/Hospital,english,0.9
Medical emergency: panic attack reported at the Park,Medical/Hospital,english,0.85
Law enforcement required for mugging at Gerji,Police,english,0.85
Hazardous situation: fuel spill at a local house,Fire Force,english,0.89
"URGENT: stroke at my Home, send paramedics",Medical/Hospital,amharic,0.88
"Report of burn victim at Kebele 02, medical team required",Medical/Hospital,english,0.92
Emergency medical assistance needed for stroke at a local house,Medical/Hospital,english,0.89
Emergency! fainting spell at the Main Factory,Medical/Hospital,english,0.88
"theft at the Stadium, immediate police response needed",Police,english,0.97
"Report of drowning incident at the Gas Station, medical team required",Medical/Hospital,english,0.89
Ambulance needed immediately for head injury at Summit,Medical/Hospital,english,0.88
Structure fire: attic fire at the construction site,Fire Force,english,0.91
Person suffering from electric shock at a compound,Medical/Hospital,english,0.93
Need doctor for burn victim at a local house immediately,Medical/Hospital,english,0.95
Call police: car theft happening at Summit right now,Police,english,0.87
Help! basement fire at Kebele 04,Fire Force,english,0.93
Police assistance required for armed robbery at Main Road,Police,english,0.97
Person suffering from woman in labor at CMC Condominium,Medical/Hospital,afaan_oromo,0.91
Structure fire: smoke investigation at the local Pharmacy,Fire Force,english,0.93
"industrial fire at the Restaurant, immediate fire response required",Fire Force,english,0.94
Medical crisis: woman in labor at the Restaurant,Medical/Hospital,english,0.93
Ambulance needed immediately for back injury at a private residence,Medical/Hospital,english,0.87
Emergency: house fire occurring at my Home,Fire Force,english,0.89
Someone is having head injury at Sarbet,Medical/Hospital,english,0.96
Help! harassment at the Police Station,Police,english,0.82
Security incident: stolen vehicle at Kebele 04,Police,english,0.91
Security incident: fight at a compound,Police,english,0.95
Smoke reported: roof fire at Central Bank,Fire Force,english,0.92
Emergency medical assistance needed for asthma attack at Kebele 02,Medical/Hospital,english,0.95
Ambulance needed immediately for burn injury at a family home,Medical/Hospital,english,0.92
Emergency: suspicious person occurring at Gerji,Police,english,0.89
Call firefighters: chemical fire at Sarbet,Fire Force,english,0.97
"Witnessed hit and run at the Gas Station, send police",Police,amharic,0.82
"Report of heart attack at the Office, medical team required",Medical/Hospital,english,0.89
Help! kidnapping at my Home,Police,english,0.99
Medical crisis: unconscious person at a private residence,Medical/Hospital,amharic,0.94
Help! riot at an Apartment building,Police,english,0.95
Emergency response needed for attic fire at Mexico Square,Fire Force,english,0.88
"Critical: eye injury at the Church, need doctor",Medical/Hospital,english,0.88
"Witnessed shooting at the Hospital gate, send police",Police,english,0.99
Structure fire: kitchen fire at the Bridge,Fire Force,amharic,0.92
Medical crisis: severe headache at a family home,Medical/Hospital,english,0.85
"Critical: unconscious person at the Park, need doctor",Medical/Hospital,english,0.91
Person suffering from unconscious person at a local house,Medical/Hospital,english,0.99
Fire alarm: industrial fire at the Park,Fire Force,english,0.93
Police emergency: assault at Sarbet,Police,english,0.97
Security incident: carjacking at the School,Police,english,0.9
Security incident: armed robbery at Bus Terminal,Police,english,0.93
"gas leak at an Apartment building, immediate fire response required",Fire Force,amharic,0.83
Smoke reported: fuel spill at a local house,Fire Force,english,0.93
"Report of respiratory distress at Kazanchis, medical team required",Medical/Hospital,afaan_oromo,0.88
"URGENT: identity theft reported at a dormitory, send officers",Police,english,0.89
"URGENT: back injury at a private residence, send paramedics",Medical/Hospital,english,0.89
Police assistance required for trespassing at Bus Terminal,Police,english,0.92
"heat stroke reported at the construction site, send medical help",Medical/Hospital,english,0.87
Call firefighters: gas leak at the Fire Station,Fire Force,english,0.91
"Report of pickpocketing at the Roundabout, police dispatched",Police,english,0.94
Just test message,Other,english,0.92
Security incident: missing person at the Hospital gate,Police,english,0.87
"carbon monoxide alarm at Piazza, immediate fire response required",Fire Force,english,0.93
Someone is having panic attack at the Fire Station,Medical/Hospital,amharic,0.82
"Report of forest fire at Bus Terminal, fire trucks needed",Fire Force,english,0.89
Structure fire: roof fire at the local Pharmacy,Fire Force,english,0.91
Security incident: suspicious person at Mexico Square,Police,amharic,0.79
Call firefighters: vehicle fire at the Gas Station,Fire Force,english,0.95
Person suffering from eye injury at a villa,Medical/Hospital,english,0.85
"car theft in progress at my Home, police needed",Police,english,0.89
Emergency: armed robbery occurring at the Fire Station,Police,english,0.93
Call firefighters: vehicle fire at Sarbet,Fire Force,amharic,0.89
"breathing difficulty reported at Bole Road, send medical help",Medical/Hospital,english,0.9
FYI: practice report,Other,english,0.92
