text,label,language,confidence_score
Protestors burning vehicles at Mexico Square,Police,english,0.6
Rimeen uumame poolisii barbaada Piazza,Police,afaan_oromo,0.85
"Unconscious person not breathing, cardiac arrest at my Home",Medical/Hospital,english,0.91
Ambulaansii ariifachiisaa Adama Gandaa,Medical/Hospital,afaan_oromo,0.75
Not sure but better check this area at the Stadium,Police,english,0.51
የድንገተኛ ህክምና ያስፈልጋል በቀበሌ 04,Medical/Hospital,amharic,0.82
Arson suspect caught on fire at an Apartment building,Police,english,0.57
"Kidnapping witnessed, suspect fleeing scene at the commercial district",Police,english,0.97
"Apartment fire, people trapped inside at my Home",Fire Force,english,0.65
Ibiddi bubba'e jira Buufata Otobisii,Fire Force,afaan_oromo,0.82
Demonstration mode active,Other,english,0.88
"I smell something like smoke, not sure at Piazza",Fire Force,english,0.57
Ijaarsi ibidda jala jira Baankii Qabxii,Fire Force,afaan_oromo,0.73
"Testing the app, please ignore",Other,english,0.97
Just checking if the system works,Other,english,0.98
"Person with allergic reaction, throat swelling, anaphylaxis at Sarbet",Medical/Hospital,english,0.93
"Person shot, multiple injuries reported at Kebele 04",Medical/Hospital,english,0.58
Riot with fires set to buildings at the business district,Police,english,0.61
"Simulation running, no action needed",Other,english,0.93
"I think there's a medical issue, can you check? at a private residence",Medical/Hospital,english,0.56
Dhibee fayyaa cimaa uumame Paarkii,Medical/Hospital,afaan_oromo,0.81
Hospitaala nan barbaada Buufata Baabura,Medical/Hospital,afaan_oromo,0.76
ፖሊስ በአስቸኳይ ይላኩ በቦሌ መንገድ,Police,amharic,0.75
Terrorist attack causing fire and casualties at Atlas area,Police,english,0.52
"Gas explosion reported, building collapse possible at a family home",Fire Force,english,0.95
Yeroo madaa namni dhukkubsate jira Bole Daandii,Medical/Hospital,afaan_oromo,0.72
Rimeen uumame poolisii barbaada Kebele 02,Police,afaan_oromo,0.79
Demonstration mode active,Other,english,0.89
የእሳት አደጋ ተከስቷል ፈጣን ምላሽ ያስፈልጋል በአዳማ ገበያ,Fire Force,amharic,0.71
Gargaarsa fayyaa barbaada Buufata Otobisii,Medical/Hospital,afaan_oromo,0.87
Aarii baay'ee jira Buufata Otobisii,Fire Force,afaan_oromo,0.83
"Building explosion, multiple casualties at the local Pharmacy",Fire Force,english,0.63
"Simulation running, no action needed",Other,english,0.97
Apartment building fire with residents trapped at Bole Road,Fire Force,english,0.98
የወንጀል ክስተት ተከስቷል በአዳማ ገበያ,Police,amharic,0.83
Riot with fires set to buildings at the Stadium,Police,english,0.61
"I think there's a medical issue, can you check? at the Main Factory",Medical/Hospital,english,0.55
"I hear someone crying for help, maybe injured at the marketplace",Medical/Hospital,english,0.45
ጋዝ እየፈሰሰ ነው አደጋ ሊከሰት ይችላል በቦሌ መንገድ,Fire Force,amharic,0.82
Not sure but better check this area at a private residence,Police,english,0.44
የህዝብ ጸጥታ ችግር አለ በፒያሳ,Police,amharic,0.85
የወንጀል ክስተት ተከስቷል በማዕከላዊ ባንክ,Police,amharic,0.72
"Active robbery in progress, armed suspect on premises at the Park",Police,english,0.91
"Stroke symptoms, FAST positive, need hospital at Central Bank",Medical/Hospital,english,0.98
Gargaarsa fayyaa barbaada Piazza,Medical/Hospital,afaan_oromo,0.88
Not sure if it's a fire or something else at Bus Terminal,Fire Force,english,0.63
Structure fire with visible flames from multiple windows at Kebele 04,Fire Force,english,0.96
Structure fire with visible flames from multiple windows at Train Station,Fire Force,english,0.94
"Gas explosion reported, building collapse possible at Summit",Fire Force,english,0.96
Just checking if the system works,Other,english,0.96
"Riot with multiple offenders, public safety risk at Kazanchis",Police,english,0.91
"Unconscious person not breathing, cardiac arrest at a family home",Medical/Hospital,english,0.94
"Burglary in progress, suspect inside building at the Stadium",Police,english,0.9
Just checking if the system works,Other,english,0.88
Demonstration mode active,Other,english,0.93
የህዝብ ጸጥታ ችግር አለ በማዕከላዊ ባንክ,Police,amharic,0.85
"Carjacking occurring right now, suspect armed at Train Station",Police,english,0.94
Forest fire spreading rapidly toward homes at the Office,Fire Force,english,0.92
Something doesn't look right here at an Apartment building,Police,english,0.63
Apartment building fire with residents trapped at the Hospital gate,Fire Force,english,0.94
Not sure but better check this area at the construction site,Police,english,0.66
"Carjacking occurring right now, suspect armed at the marketplace",Police,english,0.91
Terrorist attack causing fire and casualties at Sarbet,Police,english,0.52
Gas main break with strong odor throughout area at a private residence,Fire Force,english,0.94
Dhibee fayyaa cimaa uumame Buufata Otobisii,Medical/Hospital,afaan_oromo,0.85
"Severe bleeding, send paramedics right away at the Main Factory",Medical/Hospital,english,0.9
"Active seizure, patient needs emergency medical care at the Stadium",Medical/Hospital,english,0.88
"Maybe there's a fire, can you check? at Summit",Fire Force,english,0.5
"Active seizure, patient needs emergency medical care at Bus Terminal",Medical/Hospital,english,0.89
"No emergency, just a test message",Other,english,0.9
Something doesn't look right here at the marketplace,Police,english,0.62
Waan hatamuun uumame Piazza,Police,afaan_oromo,0.74
ህመምተኛ አለ ዶክተር ያስፈልጋል በሲኤምሲ,Medical/Hospital,amharic,0.77
"Carjacking occurring right now, suspect armed at Summit",Police,english,0.99
"Possible smoke, but I'm not certain at a local house",Fire Force,english,0.62
Waan bala'aan uumame Baankii Qabxii,Police,afaan_oromo,0.71
Riot with fires set to buildings at a private residence,Police,english,0.61
Rimeen uumame poolisii barbaada Adama Gandaa,Police,afaan_oromo,0.71
"Active seizure, patient needs emergency medical care at Adama Market",Medical/Hospital,english,0.94
Gas main break with strong odor throughout area at an Apartment building,Fire Force,english,0.92
"Chemical facility fire, hazardous materials involved at CMC Condominium",Fire Force,english,0.98
Multi-vehicle accident with fire on highway at Adama Market,Fire Force,english,0.93
አምቡላንስ በፍጥነት ይላኩ በፓርክ,Medical/Hospital,amharic,0.74
Gargaarsa fayyaa barbaada Buufata Baabura,Medical/Hospital,afaan_oromo,0.77
Criminal barricaded in burning building at the Gas Station,Police,english,0.63
"Active robbery in progress, armed suspect on premises at the local Pharmacy",Police,english,0.91
Dhibee fayyaa cimaa uumame Piazza,Medical/Hospital,afaan_oromo,0.83
"Gas explosion reported, building collapse possible at the Stadium",Fire Force,english,0.98
Criminal barricaded in burning building at Bole Road,Police,english,0.63
ዘራፊ ገብቷል ፖሊስ ያስፈልጋል በአዳማ ገበያ,Police,amharic,0.75
Car crash with fire and suspected DUI at Main Road,Fire Force,english,0.58
"Maybe someone fainted, please verify at the Gas Station",Medical/Hospital,english,0.69
ጥቃት ደርሶብኛል ፖሊስ ይምጡ በአውቶቡስ ቴርሚናል,Police,amharic,0.86
"Carjacking occurring right now, suspect armed at my Home",Police,english,0.89
የወንጀል ክስተት ተከስቷል በዋና መንገድ,Police,amharic,0.76
"Carjacking occurring right now, suspect armed at Piazza",Police,english,0.97
Practice report for training purposes,Other,english,0.94
"Person shot, multiple injuries reported at Bole Road",Medical/Hospital,english,0.58
Hospitaala nan barbaada Buufata Otobisii,Medical/Hospital,afaan_oromo,0.88
Apartment building fire with residents trapped at Main Road,Fire Force,english,0.93
"A stabbing occurred, victim is bleeding heavily at CMC Condominium",Medical/Hospital,english,0.62
House fire with smoke inhalation victims at a private residence,Fire Force,english,0.64
"Simulation running, no action needed",Other,english,0.9
Criminal barricaded in burning building at Train Station,Police,english,0.63
"Violent attack, victim unconscious and bleeding at the business district",Medical/Hospital,english,0.6
"Building explosion, multiple casualties at Train Station",Fire Force,english,0.63
ሐኪም በአስቸኳይ ይፈለጋል በባቡር ጣቢያ,Medical/Hospital,amharic,0.82
"Child choking, immediate medical intervention needed at the Hospital gate",Medical/Hospital,english,0.91
I think I see something suspicious at Bus Terminal,Police,english,0.42
Ibiddi bubba'e jira Baankii Qabxii,Fire Force,afaan_oromo,0.79
Domestic violence incident with active assault at the Park,Police,english,0.94
Just checking if the system works,Other,english,0.9
"Sample message, disregard",Other,english,0.88
"Active robbery in progress, armed suspect on premises at the marketplace",Police,english,0.93
"Major trauma with heavy bleeding, emergency transport required at a residential building",Medical/Hospital,english,0.91
Terrorist attack causing fire and casualties at the construction site,Police,english,0.52
"Carjacking occurring right now, suspect armed at a family home",Police,english,0.95
Practice report for training purposes,Other,english,0.87
Multi-vehicle accident with fire on highway at Sarbet,Fire Force,english,0.98
Poolisii ariifachiisaa Kebele 02,Police,afaan_oromo,0.78
የህዝብ ጸጥታ ችግር አለ በቀበሌ 02,Police,amharic,0.86
Poolisii ariifachiisaa Baankii Qabxii,Police,afaan_oromo,0.84
የወንጀል ክስተት ተከስቷል በአዳማ ገበያ,Police,amharic,0.88
"Major incident with fire, injuries, and crime scene at Adama Market",Fire Force,english,0.55
"Child choking, immediate medical intervention needed at Sarbet",Medical/Hospital,english,0.92
Demonstration mode active,Other,english,0.93
Not sure if it's a fire or something else at a family home,Fire Force,english,0.63
Demonstration mode active,Other,english,0.94
"Severe bleeding, send paramedics right away at a residential building",Medical/Hospital,english,0.95
"Burglary in progress, suspect inside building at Bole Road",Police,english,0.95
Riot with fires set to buildings at the University campus,Police,english,0.61
Poolisii ariifachiisaa Buufata Otobisii,Police,afaan_oromo,0.81
"Simulation running, no action needed",Other,english,0.97
"No emergency, just a test message",Other,english,0.89
I think I see something suspicious at Sarbet,Police,english,0.61
ህመምተኛ አለ ዶክተር ያስፈልጋል በቀበሌ 04,Medical/Hospital,amharic,0.74
"I think there's a medical issue, can you check? at the construction site",Medical/Hospital,english,0.64
Hospitaala nan barbaada Buufata Otobisii,Medical/Hospital,afaan_oromo,0.78
"Officer needs backup, suspect resisting at an Apartment building",Police,english,0.91
"Person with allergic reaction, throat swelling, anaphylaxis at the Hospital gate",Medical/Hospital,english,0.95
"Possible smoke, but I'm not certain at Central Bank",Fire Force,english,0.47
"Kidnapping witnessed, suspect fleeing scene at Kebele 04",Police,english,0.94
የወንጀል ክስተት ተከስቷል በስታዲየም,Police,amharic,0.7
"Stroke symptoms, FAST positive, need hospital at Adama Market",Medical/Hospital,english,0.91
"I think I see smoke, please verify at the local Pharmacy",Fire Force,english,0.62
ፖሊስ በአስቸኳይ ይላኩ በአዳማ ገበያ,Police,amharic,0.86
"Simulation running, no action needed",Other,english,0.95
Aarii baay'ee jira Staadiyamii,Fire Force,afaan_oromo,0.76
Practice report for training purposes,Other,english,0.99
"Sample message, disregard",Other,english,0.93
እሳት ተነስቷል የእሳት አደጋ መከላከያ ይላኩ በባቡር ጣቢያ,Fire Force,amharic,0.77
የህዝብ ጸጥታ ችግር አለ በስታዲየም,Police,amharic,0.85
ህመምተኛ አለ ዶክተር ያስፈልጋል በአውቶቡስ ቴርሚናል,Medical/Hospital,amharic,0.77
"Unconscious person not breathing, cardiac arrest at the city center",Medical/Hospital,english,0.9
"Gas explosion reported, building collapse possible at Kebele 04",Fire Force,english,0.92
"Shots fired, active shooter situation at the shopping mall",Police,english,0.95
"Chemical facility fire, hazardous materials involved at the Gas Station",Fire Force,english,0.87
የህክምና ድንገተኛ ሁኔታ ተከስቷል በቀበሌ 04,Medical/Hospital,amharic,0.71
Waan bala'aan uumame Buufata Otobisii,Police,afaan_oromo,0.88
"I smell something like smoke, not sure at an Apartment building",Fire Force,english,0.43
"Someone is acting strange, might need doctor at the business district",Medical/Hospital,english,0.47
Not sure if it's a fire or something else at the business district,Fire Force,english,0.6
Gaasiin yaa'a jira Bole Daandii,Fire Force,afaan_oromo,0.81
Dhibee fayyaa cimaa uumame Buufata Baabura,Medical/Hospital,afaan_oromo,0.88
Namni hame ta'e jira Adama Gandaa,Police,afaan_oromo,0.83
